200501BS70054,-0.162461,51.490178,3,2,1,25/02/2005,6,8:22,3217,6,30,3,2,1,1,29,9,2,40,-1
200501BS70054,-0.162461,51.490178,3,2,1,25/02/2005,6,8:22,3217,6,30,3,2,1,1,29,1,1,29,-1
200501BS70056,-0.19519,51.514966,3,1,1,4/3/2005,6,13:20,4206,6,30,2,2,1,2,35,11,1,51,-1
200501BS70058,-0.169101,51.493429,3,2,1,1/3/2005,3,0:30,308,6,30,1,2,1,1,54,9,2,77,6
200501BS70058,-0.169101,51.493429,3,2,1,1/3/2005,3,0:30,308,6,30,1,2,1,1,54,1,1,54,-1
200501BS70058,-0.169101,51.493429,3,2,1,1/3/2005,3,0:30,308,6,30,1,2,1,1,54,1,1,54,-1
200501BS70060,-0.180455,51.50134,3,2,1,28/02/2005,2,19:30,315,6,30,3,2,1,1,45,9,1,45,-1
200501BS70060,-0.180455,51.50134,3,2,1,28/02/2005,2,19:30,315,6,30,3,2,1,1,45,9,1,-1,11
200501BS70062,-0.173592,51.481989,3,2,1,14/02/2005,2,23:03,3220,6,30,1,1,1,1,24,9,1,38,-1
200501BS70063,-0.17533,51.481746,3,2,1,2/2/2005,4,22:19,3220,6,30,2,2,1,2,35,9,3,-1,-1
200501BS70065,-0.179894,51.486493,3,2,1,3/3/2005,5,14:30,308,6,30,1,1,1,1,52,9,2,-1,4
200501BS70065,-0.179894,51.486493,3,2,1,3/3/2005,5,14:30,308,6,30,1,1,1,1,52,1,1,52,-1
200501BS70066,-0.203081,51.497552,2,2,1,1/3/2005,3,19:15,315,6,30,2,2,1,1,31,9,1,-1,4
200501BS70067,-0.206734,51.496259,3,2,1,1/3/2005,3,18:31,315,6,30,2,2,1,2,26,9,1,39,-1
200501BS70067,-0.206734,51.496259,3,2,1,1/3/2005,3,18:31,315,6,30,2,2,1,2,26,1,2,26,-1
200501BS70069,-0.173525,51.49089,3,1,1,1/3/2005,3,10:40,0,6,30,1,1,1,1,54,19,1,47,-1
200501BS70069,-0.173525,51.49089,3,1,1,1/3/2005,3,10:40,0,6,30,1,1,1,1,54,19,1,47,-1
200501BS70072,-0.205975,51.515582,3,1,1,3/3/2005,5,21:07,0,1,30,1,2,1,1,35,2,1,35,5
200501BS70073,-0.200102,51.510995,2,2,1,5/3/2005,7,18:40,415,6,30,2,2,1,1,74,8,1,34,-1
200501BS70073,-0.200102,51.510995,2,2,1,5/3/2005,7,18:40,415,6,30,2,2,1,1,74,1,1,74,-1
200501BS70075,-0.177882,51.482775,3,1,1,8/3/2005,3,13:36,3217,6,30,1,1,1,1,46,11,1,-1,2
200501BS70076,-0.194258,51.509377,3,2,1,6/3/2005,1,1:05,402,6,30,1,1,1,1,29,1,1,29,-1
200501BS70077,-0.208171,51.514716,3,2,1,8/3/2005,3,12:20,450,6,30,1,1,1,2,38,19,1,27,-1
200501BS70078,-0.214123,51.502577,3,2,1,8/3/2005,3,8:56,3220,6,30,1,1,1,1,34,9,1,47,-1
200501BS70078,-0.214123,51.502577,3,2,1,8/3/2005,3,8:56,3220,6,30,1,1,1,1,34,1,1,34,-1
200501BS70079,-0.185496,51.483253,3,3,1,9/3/2005,4,16:55,3220,6,30,1,1,1,1,38,9,1,40,-1
200501BS70084,-0.209404,51.516353,3,2,1,13/03/2005,1,0:15,450,6,30,1,1,1,1,40,1,1,40,-1
200501BS70084,-0.209404,51.516353,3,2,1,13/03/2005,1,0:15,450,6,30,1,1,1,1,40,1,1,40,-1
200501BS70084,-0.209404,51.516353,3,2,1,13/03/2005,1,0:15,450,6,30,1,1,1,1,40,8,1,-1,-1
200501BS70084,-0.209404,51.516353,3,2,1,13/03/2005,1,0:15,450,6,30,1,1,1,1,40,8,1,-1,-1
200501BS70085,-0.215155,51.524085,3,2,1,15/03/2005,3,13:02,0,6,30,1,1,1,1,32,5,1,32,3
200501BS70085,-0.215155,51.524085,3,2,1,15/03/2005,3,13:02,0,6,30,1,1,1,1,32,21,1,43,2
200501BS70087,-0.186385,51.482637,3,2,1,15/03/2005,3,15:31,304,6,30,1,1,1,1,48,9,1,47,-1
200501BS70089,-0.213006,51.505347,2,2,1,9/3/2005,4,9:13,402,2,30,1,1,1,2,44,1,2,44,-1
200501BS70090,-0.166909,51.497801,3,1,2,18/03/2005,6,14:41,4,3,30,1,1,1,1,53,4,1,53,-1
200501BS70090,-0.166909,51.497801,3,1,2,18/03/2005,6,14:41,4,3,30,1,1,1,2,25,4,1,53,-1
200501BS70092,-0.200695,51.514242,3,3,2,17/03/2005,5,11:07,0,6,30,1,1,1,1,-1,9,2,49,7
200501BS70092,-0.200695,51.514242,3,3,2,17/03/2005,5,11:07,0,6,30,1,1,1,1,-1,9,2,49,7
200501BS70092,-0.200695,51.514242,3,3,2,17/03/2005,5,11:07,0,6,30,1,1,1,1,-1,9,2,37,-1
200501BS70092,-0.200695,51.514242,3,3,2,17/03/2005,5,11:07,0,6,30,1,1,1,1,-1,9,2,37,-1
200501BS70092,-0.200695,51.514242,3,3,2,17/03/2005,5,11:07,0,6,30,1,1,1,1,-1,3,1,-1,5
200501BS70092,-0.200695,51.514242,3,3,2,17/03/2005,5,11:07,0,6,30,1,1,1,1,-1,3,1,-1,5
200501BS70092,-0.200695,51.514242,3,3,2,17/03/2005,5,11:07,0,6,30,1,1,1,1,-1,9,2,49,7
200501BS70092,-0.200695,51.514242,3,3,2,17/03/2005,5,11:07,0,6,30,1,1,1,1,-1,9,2,49,7
200501BS70092,-0.200695,51.514242,3,3,2,17/03/2005,5,11:07,0,6,30,1,1,1,1,-1,9,2,37,-1
200501BS70092,-0.200695,51.514242,3,3,2,17/03/2005,5,11:07,0,6,30,1,1,1,1,-1,9,2,37,-1
200501BS70092,-0.200695,51.514242,3,3,2,17/03/2005,5,11:07,0,6,30,1,1,1,1,-1,3,1,-1,5
200501BS70092,-0.200695,51.514242,3,3,2,17/03/2005,5,11:07,0,6,30,1,1,1,1,-1,3,1,-1,5
200501BS70093,-0.176946,51.480962,3,2,1,17/03/2005,5,20:55,3220,3,30,1,1,1,1,34,5,1,34,-1
